window_start	window_end	window_mid	control_maternal_mean	control_paternal_mean	n_controls_maternal	n_controls_paternal	maternal_paternal_delta	abs_delta
27464000	27465000	27464500	0.7682003348214286	0.6247732558139535	2	2	0.1434270790074751	0.1434270790074751
27465000	27466000	27465500	0.1779427789686857	0.22371321733677446	2	2	-0.04577043836808875	0.04577043836808875
27466000	27467000	27466500	0.41504703807940047	0.45896449868938405	2	2	-0.04391746060998358	0.04391746060998358
27467000	27468000	27467500	0.922645033191086	0.9207857398461263	2	2	0.0018592933449597115	0.0018592933449597115
27468000	27469000	27468500	0.7608035740854011	0.6273022694696608	2	2	0.13350130461574028	0.13350130461574028
27469000	27470000	27469500	0.6203282472613458	0.5618809523809524	2	2	0.05844729488039346	0.05844729488039346
27470000	27471000	27470500	0.9123779904801325	0.8760021150592217	2	2	0.03637587542091081	0.03637587542091081
27471000	27472000	27471500	0.7983778738504599	0.8370173913043478	2	2	-0.03863951745388794	0.03863951745388794
27472000	27473000	27472500	0.9070137085137084	0.8822971721721722	2	2	0.024716536341536255	0.024716536341536255
27473000	27474000	27473500	0.8748093746737655	0.8905194462400345	2	2	-0.015710071566269024	0.015710071566269024
27474000	27475000	27474500	0.8761614173228347	0.87834140625	2	2	-0.0021799889271653106	0.0021799889271653106
27475000	27476000	27475500	0.9486760361885189	0.9462430674120175	2	2	0.002432968776501454	0.002432968776501454
27476000	27477000	27476500	0.8596308060360691	0.8457406218316998	2	2	0.013890184204369271	0.013890184204369271
27477000	27478000	27477500	0.9234184512221502	0.8472746376811594	2	2	0.07614381354099076	0.07614381354099076
27478000	27479000	27478500	0.9472211656507212	0.93667785022186	2	2	0.010543315428861222	0.010543315428861222
27479000	27480000	27479500	0.8968835705979645	0.9182772683029585	2	2	-0.021393697704993997	0.021393697704993997
27480000	27481000	27480500	0.9013443453098626	0.9324492211131277	2	2	-0.031104875803265042	0.031104875803265042
27481000	27482000	27481500	0.7607192765567765	0.7966511921965318	2	2	-0.035931915639755285	0.035931915639755285
27482000	27483000	27482500	0.90280582010582	0.9117845238095239	2	2	-0.008978703703703905	0.008978703703703905
27483000	27484000	27483500	0.6017223021582734	0.6969956796884509	2	2	-0.0952733775301775	0.0952733775301775
27484000	27485000	27484500	0.9432126211050014	0.8699825396825396	2	2	0.07323008142246179	0.07323008142246179
27485000	27486000	27485500	NaN	NaN	0	0	NaN	NaN
27486000	27487000	27486500	0.8734065989847715	0.9083484042553192	2	2	-0.03494180527054769	0.03494180527054769
27487000	27488000	27487500	0.9094048319088319	0.9003896313364055	2	2	0.00901520057242644	0.00901520057242644
27488000	27489000	27488500	0.7746920600858369	0.8189257246376811	2	2	-0.04423366455184419	0.04423366455184419
27489000	27490000	27489500	0.9265468702290076	0.9334796765734266	2	2	-0.006932806344418951	0.006932806344418951
27490000	27491000	27490500	0.8992731838565022	0.9147537878787879	2	2	-0.015480604022285682	0.015480604022285682
27491000	27492000	27491500	0.7943217948717949	0.9423473132372215	2	2	-0.14802551836542666	0.14802551836542666
27492000	27493000	27492500	0.964691500203832	0.9398328940121173	2	2	0.02485860619171465	0.02485860619171465
27493000	27494000	27493500	0.9031086772187676	0.8544545454545454	2	2	0.048654131764222286	0.048654131764222286
27494000	27495000	27494500	0.9803935382016091	0.9468313101364958	2	2	0.03356222806511333	0.03356222806511333
27495000	27496000	27495500	0.9322514055385187	0.916850103526583	2	2	0.01540130201193568	0.01540130201193568
27496000	27497000	27496500	0.9383910256410257	0.9490681506849314	2	2	-0.010677125043905722	0.010677125043905722
27497000	27498000	27497500	0.9514559308719559	0.970846528914348	2	2	-0.01939059804239207	0.01939059804239207
27498000	27499000	27498500	0.9312648627980208	0.9328128449982531	2	2	-0.001547982200232334	0.001547982200232334
27499000	27500000	27499500	0.8895224115044247	0.9250556541903692	2	2	-0.03553324268594449	0.03553324268594449
27500000	27501000	27500500	0.8863596036969108	0.8828666666666667	2	2	0.0034929370302441143	0.0034929370302441143
27501000	27502000	27501500	0.9615711898395722	0.9864136363636363	2	2	-0.024842446524064088	0.024842446524064088
27502000	27503000	27502500	0.8346503301738466	0.9531508090614886	2	2	-0.11850047888764204	0.11850047888764204
27503000	27504000	27503500	0.7664431818181817	0.9528188775510205	2	2	-0.18637569573283874	0.18637569573283874
27504000	27505000	27504500	NaN	NaN	0	0	NaN	NaN
27505000	27506000	27505500	0.9459521801599201	0.930433904768912	2	2	0.01551827539100814	0.01551827539100814
27506000	27507000	27506500	0.8427893081761006	0.8806677835894083	2	2	-0.03787847541330769	0.03787847541330769
27507000	27508000	27507500	0.8948636020531402	0.9464360360360361	2	2	-0.051572433982895904	0.051572433982895904
27508000	27509000	27508500	0.8517870961103108	0.6755681690929451	2	2	0.17621892701736563	0.17621892701736563
27509000	27510000	27509500	0.9255897813326164	0.908632587893095	2	2	0.0169571934395214	0.0169571934395214
27510000	27511000	27510500	0.9427421083978558	0.9156438765498172	2	2	0.027098231848038612	0.027098231848038612
27511000	27512000	27511500	0.9428760060001304	0.9280930861526357	2	2	0.014782919847494691	0.014782919847494691
27512000	27513000	27512500	0.8865213156230234	0.7606294019933555	2	2	0.1258919136296679	0.1258919136296679
27513000	27514000	27513500	0.9227899147727272	0.9318844678811122	2	2	-0.009094553108385028	0.009094553108385028
27514000	27515000	27514500	0.9586275862068966	0.867451256010205	2	2	0.09117633019669158	0.09117633019669158
27515000	27516000	27515500	0.9431851851851853	0.935990977112676	2	2	0.007194208072509367	0.007194208072509367
27516000	27517000	27516500	0.9769245307443366	0.9539034505640345	2	2	0.023021080180302134	0.023021080180302134
27517000	27518000	27517500	0.918438596491228	0.9213400245042169	2	2	-0.0029014280129888714	0.0029014280129888714
27518000	27519000	27518500	0.8939039915966387	0.8890018562042625	2	2	0.004902135392376161	0.004902135392376161
27519000	27520000	27519500	0.9315735867446394	0.9698942307692308	2	2	-0.038320644024591344	0.038320644024591344
27520000	27521000	27520500	0.9654419238789212	0.9665883095880892	2	2	-0.0011463857091679186	0.0011463857091679186
27521000	27522000	27521500	0.9922577513764127	0.9772650303880318	2	2	0.014992720988380892	0.014992720988380892
27522000	27523000	27522500	0.9275482030111705	0.9252465206007993	2	2	0.0023016824103712086	0.0023016824103712086
27523000	27524000	27523500	0.9838294554966615	0.9543854008635781	2	2	0.029444054633083305	0.029444054633083305
27524000	27525000	27524500	0.8871134751773049	0.937109929078014	2	2	-0.04999645390070917	0.04999645390070917
27525000	27526000	27525500	0.9237069157836029	0.9203181818181818	2	2	0.0033887339654210535	0.0033887339654210535
27526000	27527000	27526500	0.8471068965517241	0.8331725274725275	2	2	0.013934369079196651	0.013934369079196651
27527000	27528000	27527500	0.7192115384615385	0.8715197530864198	2	2	-0.1523082146248813	0.1523082146248813
27528000	27529000	27528500	0.7795076530612245	0.8563277027027028	2	2	-0.07682004964147826	0.07682004964147826
27529000	27530000	27529500	0.9596064189189188	0.946432446531038	2	2	0.013173972387880872	0.013173972387880872
27530000	27531000	27530500	0.9765392156862746	0.9605747252747254	2	2	0.015964490411549126	0.015964490411549126
27531000	27532000	27531500	0.9526500000000001	0.9608	2	2	-0.00814999999999988	0.00814999999999988
27532000	27533000	27532500	0.8966656383483625	0.8216461038961038	2	2	0.07501953445225873	0.07501953445225873
27533000	27534000	27533500	0.9027685185185186	0.946172380952381	2	2	-0.043403862433862406	0.043403862433862406
27534000	27535000	27534500	0.9056039438502674	0.9553214859437751	2	2	-0.04971754209350765	0.04971754209350765
27535000	27536000	27535500	0.9653397590361446	0.863	2	2	0.10233975903614456	0.10233975903614456
27536000	27537000	27536500	0.921429993136582	0.9209430510814542	2	2	0.00048694205512778144	0.00048694205512778144
27537000	27538000	27537500	0.9460333333333333	0.8683766453466816	2	2	0.0776566879866517	0.0776566879866517
27538000	27539000	27538500	0.9062152304335969	0.8569384057971015	2	2	0.04927682463649541	0.04927682463649541
27539000	27540000	27539500	0.8205680481283422	0.9084601808006887	2	2	-0.08789213267234652	0.08789213267234652
27540000	27541000	27540500	0.9138463198208568	0.9349642692028266	2	2	-0.02111794938196976	0.02111794938196976
27541000	27542000	27541500	0.8913795336787563	0.9510975422427035	2	2	-0.059718008563947156	0.059718008563947156
27542000	27543000	27542500	0.9439098862642169	0.942506625891947	2	2	0.0014032603722698989	0.0014032603722698989
27543000	27544000	27543500	0.9095115918803418	0.9481076480990274	2	2	-0.03859605621868556	0.03859605621868556
27544000	27545000	27544500	0.9691737998843262	0.9876783528588913	2	2	-0.018504552974565103	0.018504552974565103
27545000	27546000	27545500	0.865266081871345	0.9264643636003171	2	2	-0.061198281728972126	0.061198281728972126
27546000	27547000	27546500	0.919030701754386	0.8621037735849056	2	2	0.056926928169480306	0.056926928169480306
27547000	27548000	27547500	0.8655099883855981	0.8304326923076923	2	2	0.03507729607790577	0.03507729607790577
27548000	27549000	27548500	0.5506347415376542	0.8098214285714285	2	2	-0.25918668703377423	0.25918668703377423
27549000	27550000	27549500	0.749091675665375	0.8767367672168469	2	2	-0.12764509155147186	0.12764509155147186
27550000	27551000	27550500	0.9019182692307692	0.9101724137931037	2	1	-0.00825414456233442	0.00825414456233442
27551000	27552000	27551500	0.948915738740236	0.925224358974359	2	1	0.023691379765877096	0.023691379765877096
27552000	27553000	27552500	0.9381217948717948	0.9045999999999998	2	1	0.03352179487179496	0.03352179487179496
27553000	27554000	27553500	0.8654033613445378	0.9242184873949579	1	1	-0.05881512605042016	0.05881512605042016
27554000	27555000	27554500	0.8852988505747127	0.7989547738693467	1	1	0.08634407670536604	0.08634407670536604
27555000	27556000	27555500	0.9287499999999999	0.877469387755102	1	1	0.05128061224489788	0.05128061224489788
27556000	27557000	27556500	0.5697088607594937	0.8172473118279568	1	1	-0.24753845106846317	0.24753845106846317
27557000	27558000	27557500	0.8938571428571427	0.8513549618320609	1	1	0.04250218102508174	0.04250218102508174
27558000	27559000	27558500	0.8747727272727274	0.7	1	1	0.1747727272727274	0.1747727272727274
27559000	27560000	27559500	0.625	0.54425	2	1	0.08074999999999999	0.08074999999999999
27560000	27561000	27560500	0.8806803278688524	0.9129672211350293	2	2	-0.03228689326617684	0.03228689326617684
27561000	27562000	27561500	0.9580819786096257	0.9516267201834863	2	2	0.006455258426139476	0.006455258426139476
27562000	27563000	27562500	0.9638593314763231	0.9532317017272991	2	2	0.010627629749023981	0.010627629749023981
27563000	27564000	27563500	0.9629907407407408	0.8294574468085106	2	2	0.13353329393223012	0.13353329393223012
27564000	27565000	27564500	0.6845	0.66304793472718	2	2	0.021452065272819953	0.021452065272819953
27565000	27566000	27565500	0.9142539393939393	0.9027661425225828	2	2	0.011487796871356482	0.011487796871356482
27566000	27567000	27566500	0.9828275862068966	0.9456870327774585	2	2	0.03714055342943812	0.03714055342943812
27567000	27568000	27567500	0.7296020408163266	0.7323943925233645	2	2	-0.0027923517070378434	0.0027923517070378434
27568000	27569000	27568500	0.9634409908026755	0.9763614278966192	2	2	-0.012920437093943637	0.012920437093943637
27569000	27570000	27569500	0.8871582233839514	0.8184126984126985	2	2	0.06874552497125297	0.06874552497125297
27570000	27571000	27570500	0.8629467127770339	0.8741450230718524	2	2	-0.011198310294818437	0.011198310294818437
27571000	27572000	27571500	0.9474444444444445	0.9575415149100842	2	2	-0.01009707046563968	0.01009707046563968
27572000	27573000	27572500	0.9939024390243902	0.9259212023750618	2	2	0.06798123664932842	0.06798123664932842
27573000	27574000	27573500	0.8861781609195403	0.9429867073170732	2	2	-0.056808546397532966	0.056808546397532966
27574000	27575000	27574500	0.9229791619450529	0.9443326729492397	2	2	-0.02135351100418681	0.02135351100418681
27575000	27576000	27575500	0.9284112147297943	0.9570738026831487	2	2	-0.028662587953354413	0.028662587953354413
27576000	27577000	27576500	0.9149411764705881	0.9010268817204301	2	2	0.01391429475015804	0.01391429475015804
27577000	27578000	27577500	0.835	0.9277	2	2	-0.0927	0.0927
27578000	27579000	27578500	NaN	NaN	0	0	NaN	NaN
27579000	27580000	27579500	0.9823658008658009	0.9787426163812034	2	2	0.0036231844845975303	0.0036231844845975303
27580000	27581000	27580500	0.9676801109688433	0.9657135601228444	2	2	0.001966550845998949	0.001966550845998949
27581000	27582000	27581500	0.9457773026949505	0.94125303564434	2	2	0.0045242670506104865	0.0045242670506104865
27582000	27583000	27582500	0.9439710822313422	0.9829515669515668	2	1	-0.03898048472022464	0.03898048472022464
27583000	27584000	27583500	0.9575677966101694	0.9349093827671914	2	2	0.022658413842978065	0.022658413842978065
27584000	27585000	27584500	0.8890089285714287	0.960513351829374	2	2	-0.07150442325794537	0.07150442325794537
27585000	27586000	27585500	0.8532931034482758	0.8929230769230769	2	2	-0.03962997347480113	0.03962997347480113
27586000	27587000	27586500	0.7946693925233645	0.8729898550724637	2	2	-0.07832046254909919	0.07832046254909919
27587000	27588000	27587500	0.8954642857142856	0.9543896631823461	2	2	-0.05892537746806048	0.05892537746806048
27588000	27589000	27588500	0.9624803149606298	0.9205518344981718	2	2	0.041928480462458007	0.041928480462458007
27589000	27590000	27589500	0.9433915065722953	0.9456311403508771	2	2	-0.0022396337785818288	0.0022396337785818288
27590000	27591000	27590500	0.8053459630516594	0.7712799218802016	2	2	0.03406604117145784	0.03406604117145784
27591000	27592000	27591500	0.531016393442623	0.47996476110410535	2	2	0.051051632338517616	0.051051632338517616
27592000	27593000	27592500	0.9193578043226028	0.9581461528498396	2	2	-0.03878834852723678	0.03878834852723678
27593000	27594000	27593500	0.8546055995130858	0.8656143899204244	2	2	-0.011008790407338598	0.011008790407338598
27594000	27595000	27594500	0.9533255825057295	0.8294337121212121	2	2	0.12389187038451743	0.12389187038451743
27595000	27596000	27595500	0.7339499798305769	0.9115493336984302	2	2	-0.1775993538678533	0.1775993538678533
27596000	27597000	27596500	0.8436297468354431	0.9353571428571428	2	2	-0.09172739602169966	0.09172739602169966
27597000	27598000	27597500	0.7783188131313131	0.8432141706924317	2	2	-0.06489535756111853	0.06489535756111853
27598000	27599000	27598500	0.9009	0.9161832163798904	2	2	-0.015283216379890385	0.015283216379890385
27599000	27600000	27599500	0.8846750311998574	0.8506817244846656	2	2	0.03399330671519174	0.03399330671519174
27600000	27601000	27600500	0.963415194006915	0.9644930555555554	2	2	-0.0010778615486404242	0.0010778615486404242
27601000	27602000	27601500	0.7861	0.7667835159102765	2	2	0.01931648408972353	0.01931648408972353
27602000	27603000	27602500	0.9659356955380576	0.9114414523168354	2	2	0.054494243221222205	0.054494243221222205
27603000	27604000	27603500	0.971040370058873	0.8815344827586207	2	2	0.08950588730025233	0.08950588730025233
27604000	27605000	27604500	0.8634373027170885	0.8955596458527493	2	2	-0.03212234313566076	0.03212234313566076
27605000	27606000	27605500	0.9500412742579909	0.9095876064875491	2	2	0.04045366777044179	0.04045366777044179
27606000	27607000	27606500	0.5188708333333334	0.5475582191780821	2	2	-0.028687385844748725	0.028687385844748725
27607000	27608000	27607500	0.8520298273155416	0.8131167166167166	2	2	0.03891311069882497	0.03891311069882497
27608000	27609000	27608500	0.9161626195503665	0.9189224681568431	2	2	-0.0027598486064766004	0.0027598486064766004
27609000	27610000	27609500	0.9318437452932808	0.8907887642797436	2	2	0.04105498101353722	0.04105498101353722
27610000	27611000	27610500	0.9235101297669492	0.7587905229412943	2	2	0.1647196068256549	0.1647196068256549
27611000	27612000	27611500	0.4997795698924732	0.35948846153846153	2	2	0.14029110835401165	0.14029110835401165
27612000	27613000	27612500	0.041143433130828085	0.043092794702800696	2	2	-0.0019493615719726118	0.0019493615719726118
